StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-06-11T15:00+00:00Z,2022-06-11T16:00+00:00Z,10YSE-1--------K,MAW,B12,6319
2022-06-11T16:00+00:00Z,2022-06-11T17:00+00:00Z,10YSE-1--------K,MAW,B12,6440
2022-06-11T17:00+00:00Z,2022-06-11T18:00+00:00Z,10YSE-1--------K,MAW,B12,6447
2022-06-11T18:00+00:00Z,2022-06-11T19:00+00:00Z,10YSE-1--------K,MAW,B12,6456
2022-06-11T19:00+00:00Z,2022-06-11T20:00+00:00Z,10YSE-1--------K,MAW,B12,6269
2022-06-11T20:00+00:00Z,2022-06-11T21:00+00:00Z,10YSE-1--------K,MAW,B12,6109
2022-06-11T21:00+00:00Z,2022-06-11T22:00+00:00Z,10YSE-1--------K,MAW,B12,5589
2022-06-11T22:00+00:00Z,2022-06-11T23:00+00:00Z,10YSE-1--------K,MAW,B12,5356
2022-06-11T23:00+00:00Z,2022-06-12T00:00+00:00Z,10YSE-1--------K,MAW,B12,5350
2022-06-12T00:00+00:00Z,2022-06-12T01:00+00:00Z,10YSE-1--------K,MAW,B12,5337
2022-06-12T01:00+00:00Z,2022-06-12T02:00+00:00Z,10YSE-1--------K,MAW,B12,5489
2022-06-12T02:00+00:00Z,2022-06-12T03:00+00:00Z,10YSE-1--------K,MAW,B12,5700
2022-06-12T03:00+00:00Z,2022-06-12T04:00+00:00Z,10YSE-1--------K,MAW,B12,5911
2022-06-12T04:00+00:00Z,2022-06-12T05:00+00:00Z,10YSE-1--------K,MAW,B12,6284
2022-06-12T05:00+00:00Z,2022-06-12T06:00+00:00Z,10YSE-1--------K,MAW,B12,6842
2022-06-12T06:00+00:00Z,2022-06-12T07:00+00:00Z,10YSE-1--------K,MAW,B12,7020
2022-06-12T07:00+00:00Z,2022-06-12T08:00+00:00Z,10YSE-1--------K,MAW,B12,7035
2022-06-12T08:00+00:00Z,2022-06-12T09:00+00:00Z,10YSE-1--------K,MAW,B12,6870
2022-06-12T09:00+00:00Z,2022-06-12T10:00+00:00Z,10YSE-1--------K,MAW,B12,6333
2022-06-12T10:00+00:00Z,2022-06-12T11:00+00:00Z,10YSE-1--------K,MAW,B12,5459
2022-06-12T11:00+00:00Z,2022-06-12T12:00+00:00Z,10YSE-1--------K,MAW,B12,5363
2022-06-12T12:00+00:00Z,2022-06-12T13:00+00:00Z,10YSE-1--------K,MAW,B12,5610
2022-06-12T13:00+00:00Z,2022-06-12T14:00+00:00Z,10YSE-1--------K,MAW,B12,6788
2022-06-12T14:00+00:00Z,2022-06-12T15:00+00:00Z,10YSE-1--------K,MAW,B12,7482
2022-06-12T15:00+00:00Z,2022-06-12T16:00+00:00Z,10YSE-1--------K,MAW,B12,8222
2022-06-12T16:00+00:00Z,2022-06-12T17:00+00:00Z,10YSE-1--------K,MAW,B12,8384
2022-06-12T17:00+00:00Z,2022-06-12T18:00+00:00Z,10YSE-1--------K,MAW,B12,8422
2022-06-12T18:00+00:00Z,2022-06-12T19:00+00:00Z,10YSE-1--------K,MAW,B12,8448
2022-06-12T19:00+00:00Z,2022-06-12T20:00+00:00Z,10YSE-1--------K,MAW,B12,7895
2022-06-12T20:00+00:00Z,2022-06-12T21:00+00:00Z,10YSE-1--------K,MAW,B12,6959
2022-06-12T21:00+00:00Z,2022-06-12T22:00+00:00Z,10YSE-1--------K,MAW,B12,6712
2022-06-12T22:00+00:00Z,2022-06-12T23:00+00:00Z,10YSE-1--------K,MAW,B12,6328
2022-06-12T23:00+00:00Z,2022-06-13T00:00+00:00Z,10YSE-1--------K,MAW,B12,6250
2022-06-13T00:00+00:00Z,2022-06-13T01:00+00:00Z,10YSE-1--------K,MAW,B12,6292
2022-06-13T01:00+00:00Z,2022-06-13T02:00+00:00Z,10YSE-1--------K,MAW,B12,6801
2022-06-13T02:00+00:00Z,2022-06-13T03:00+00:00Z,10YSE-1--------K,MAW,B12,7877
2022-06-13T03:00+00:00Z,2022-06-13T04:00+00:00Z,10YSE-1--------K,MAW,B12,8153
2022-06-13T04:00+00:00Z,2022-06-13T05:00+00:00Z,10YSE-1--------K,MAW,B12,8572
2022-06-13T05:00+00:00Z,2022-06-13T06:00+00:00Z,10YSE-1--------K,MAW,B12,8845
2022-06-13T06:00+00:00Z,2022-06-13T07:00+00:00Z,10YSE-1--------K,MAW,B12,8840
2022-06-13T07:00+00:00Z,2022-06-13T08:00+00:00Z,10YSE-1--------K,MAW,B12,8823
2022-06-13T08:00+00:00Z,2022-06-13T09:00+00:00Z,10YSE-1--------K,MAW,B12,8838
2022-06-13T09:00+00:00Z,2022-06-13T10:00+00:00Z,10YSE-1--------K,MAW,B12,8704
2022-06-13T10:00+00:00Z,2022-06-13T11:00+00:00Z,10YSE-1--------K,MAW,B12,8650
2022-06-13T11:00+00:00Z,2022-06-13T12:00+00:00Z,10YSE-1--------K,MAW,B12,8647
2022-06-13T12:00+00:00Z,2022-06-13T13:00+00:00Z,10YSE-1--------K,MAW,B12,8587
2022-06-13T13:00+00:00Z,2022-06-13T14:00+00:00Z,10YSE-1--------K,MAW,B12,8501
2022-06-13T14:00+00:00Z,2022-06-13T15:00+00:00Z,10YSE-1--------K,MAW,B12,8475
2022-06-13T15:00+00:00Z,2022-06-13T16:00+00:00Z,10YSE-1--------K,MAW,B12,8460
2022-06-13T16:00+00:00Z,2022-06-13T17:00+00:00Z,10YSE-1--------K,MAW,B12,8357
2022-06-13T17:00+00:00Z,2022-06-13T18:00+00:00Z,10YSE-1--------K,MAW,B12,8234
2022-06-13T18:00+00:00Z,2022-06-13T19:00+00:00Z,10YSE-1--------K,MAW,B12,8030
2022-06-13T19:00+00:00Z,2022-06-13T20:00+00:00Z,10YSE-1--------K,MAW,B12,7363
2022-06-13T20:00+00:00Z,2022-06-13T21:00+00:00Z,10YSE-1--------K,MAW,B12,6733
2022-06-13T21:00+00:00Z,2022-06-13T22:00+00:00Z,10YSE-1--------K,MAW,B12,6041
2022-06-13T22:00+00:00Z,2022-06-13T23:00+00:00Z,10YSE-1--------K,MAW,B12,5609
2022-06-13T23:00+00:00Z,2022-06-14T00:00+00:00Z,10YSE-1--------K,MAW,B12,5439
2022-06-14T00:00+00:00Z,2022-06-14T01:00+00:00Z,10YSE-1--------K,MAW,B12,5428
2022-06-14T01:00+00:00Z,2022-06-14T02:00+00:00Z,10YSE-1--------K,MAW,B12,5682
2022-06-14T02:00+00:00Z,2022-06-14T03:00+00:00Z,10YSE-1--------K,MAW,B12,6474
2022-06-14T03:00+00:00Z,2022-06-14T04:00+00:00Z,10YSE-1--------K,MAW,B12,7392
2022-06-14T04:00+00:00Z,2022-06-14T05:00+00:00Z,10YSE-1--------K,MAW,B12,7743
2022-06-14T05:00+00:00Z,2022-06-14T06:00+00:00Z,10YSE-1--------K,MAW,B12,8085
2022-06-14T06:00+00:00Z,2022-06-14T07:00+00:00Z,10YSE-1--------K,MAW,B12,8115
2022-06-14T07:00+00:00Z,2022-06-14T08:00+00:00Z,10YSE-1--------K,MAW,B12,8190
2022-06-14T08:00+00:00Z,2022-06-14T09:00+00:00Z,10YSE-1--------K,MAW,B12,8147
2022-06-14T09:00+00:00Z,2022-06-14T10:00+00:00Z,10YSE-1--------K,MAW,B12,7899
2022-06-14T10:00+00:00Z,2022-06-14T11:00+00:00Z,10YSE-1--------K,MAW,B12,7753
2022-06-14T11:00+00:00Z,2022-06-14T12:00+00:00Z,10YSE-1--------K,MAW,B12,7515
2022-06-14T12:00+00:00Z,2022-06-14T13:00+00:00Z,10YSE-1--------K,MAW,B12,7286
2022-06-14T13:00+00:00Z,2022-06-14T14:00+00:00Z,10YSE-1--------K,MAW,B12,7263
2022-06-14T14:00+00:00Z,2022-06-14T15:00+00:00Z,10YSE-1--------K,MAW,B12,7273
2022-06-14T15:00+00:00Z,2022-06-14T16:00+00:00Z,10YSE-1--------K,MAW,B12,7353
2022-06-14T16:00+00:00Z,2022-06-14T17:00+00:00Z,10YSE-1--------K,MAW,B12,7314
2022-06-14T17:00+00:00Z,2022-06-14T18:00+00:00Z,10YSE-1--------K,MAW,B12,7310
2022-06-14T18:00+00:00Z,2022-06-14T19:00+00:00Z,10YSE-1--------K,MAW,B12,7177
2022-06-14T19:00+00:00Z,2022-06-14T20:00+00:00Z,10YSE-1--------K,MAW,B12,6910
2022-06-14T20:00+00:00Z,2022-06-14T21:00+00:00Z,10YSE-1--------K,MAW,B12,6455
2022-06-14T21:00+00:00Z,2022-06-14T22:00+00:00Z,10YSE-1--------K,MAW,B12,5765
2022-06-14T22:00+00:00Z,2022-06-14T23:00+00:00Z,10YSE-1--------K,MAW,B12,5638
2022-06-14T23:00+00:00Z,2022-06-15T00:00+00:00Z,10YSE-1--------K,MAW,B12,5551
2022-06-15T00:00+00:00Z,2022-06-15T01:00+00:00Z,10YSE-1--------K,MAW,B12,5540
2022-06-15T01:00+00:00Z,2022-06-15T02:00+00:00Z,10YSE-1--------K,MAW,B12,5593
2022-06-15T02:00+00:00Z,2022-06-15T03:00+00:00Z,10YSE-1--------K,MAW,B12,6107
2022-06-15T03:00+00:00Z,2022-06-15T04:00+00:00Z,10YSE-1--------K,MAW,B12,6710
2022-06-15T04:00+00:00Z,2022-06-15T05:00+00:00Z,10YSE-1--------K,MAW,B12,6920
2022-06-15T05:00+00:00Z,2022-06-15T06:00+00:00Z,10YSE-1--------K,MAW,B12,6931
2022-06-15T06:00+00:00Z,2022-06-15T07:00+00:00Z,10YSE-1--------K,MAW,B12,7028
2022-06-15T07:00+00:00Z,2022-06-15T08:00+00:00Z,10YSE-1--------K,MAW,B12,6670
2022-06-15T08:00+00:00Z,2022-06-15T09:00+00:00Z,10YSE-1--------K,MAW,B12,6672
2022-06-15T09:00+00:00Z,2022-06-15T10:00+00:00Z,10YSE-1--------K,MAW,B12,6556
2022-06-15T10:00+00:00Z,2022-06-15T11:00+00:00Z,10YSE-1--------K,MAW,B12,6673
2022-06-15T11:00+00:00Z,2022-06-15T12:00+00:00Z,10YSE-1--------K,MAW,B12,6675
2022-06-15T12:00+00:00Z,2022-06-15T13:00+00:00Z,10YSE-1--------K,MAW,B12,6695
2022-06-15T13:00+00:00Z,2022-06-15T14:00+00:00Z,10YSE-1--------K,MAW,B12,6684
2022-06-15T14:00+00:00Z,2022-06-15T15:00+00:00Z,10YSE-1--------K,MAW,B12,6817
2022-06-15T15:00+00:00Z,2022-06-15T16:00+00:00Z,10YSE-1--------K,MAW,B12,7122
2022-06-15T16:00+00:00Z,2022-06-15T17:00+00:00Z,10YSE-1--------K,MAW,B12,7442
2022-06-15T17:00+00:00Z,2022-06-15T18:00+00:00Z,10YSE-1--------K,MAW,B12,7785
2022-06-15T18:00+00:00Z,2022-06-15T19:00+00:00Z,10YSE-1--------K,MAW,B12,7562
2022-06-15T19:00+00:00Z,2022-06-15T20:00+00:00Z,10YSE-1--------K,MAW,B12,7309
2022-06-15T20:00+00:00Z,2022-06-15T21:00+00:00Z,10YSE-1--------K,MAW,B12,6837
2022-06-15T21:00+00:00Z,2022-06-15T22:00+00:00Z,10YSE-1--------K,MAW,B12,6387
2022-06-15T22:00+00:00Z,2022-06-15T23:00+00:00Z,10YSE-1--------K,MAW,B12,6182
2022-06-15T23:00+00:00Z,2022-06-16T00:00+00:00Z,10YSE-1--------K,MAW,B12,5713
2022-06-16T00:00+00:00Z,2022-06-16T01:00+00:00Z,10YSE-1--------K,MAW,B12,5687
2022-06-16T01:00+00:00Z,2022-06-16T02:00+00:00Z,10YSE-1--------K,MAW,B12,5952
2022-06-16T02:00+00:00Z,2022-06-16T03:00+00:00Z,10YSE-1--------K,MAW,B12,6655
2022-06-16T03:00+00:00Z,2022-06-16T04:00+00:00Z,10YSE-1--------K,MAW,B12,7206
2022-06-16T04:00+00:00Z,2022-06-16T05:00+00:00Z,10YSE-1--------K,MAW,B12,7587
2022-06-16T05:00+00:00Z,2022-06-16T06:00+00:00Z,10YSE-1--------K,MAW,B12,7683
2022-06-16T06:00+00:00Z,2022-06-16T07:00+00:00Z,10YSE-1--------K,MAW,B12,7606
2022-06-16T07:00+00:00Z,2022-06-16T08:00+00:00Z,10YSE-1--------K,MAW,B12,7497
2022-06-16T08:00+00:00Z,2022-06-16T09:00+00:00Z,10YSE-1--------K,MAW,B12,7449
2022-06-16T09:00+00:00Z,2022-06-16T10:00+00:00Z,10YSE-1--------K,MAW,B12,7441
2022-06-16T10:00+00:00Z,2022-06-16T11:00+00:00Z,10YSE-1--------K,MAW,B12,7430
2022-06-16T11:00+00:00Z,2022-06-16T12:00+00:00Z,10YSE-1--------K,MAW,B12,7484
2022-06-16T12:00+00:00Z,2022-06-16T13:00+00:00Z,10YSE-1--------K,MAW,B12,7561
2022-06-16T13:00+00:00Z,2022-06-16T14:00+00:00Z,10YSE-1--------K,MAW,B12,7511
2022-06-16T14:00+00:00Z,2022-06-16T15:00+00:00Z,10YSE-1--------K,MAW,B12,7699
2022-06-16T15:00+00:00Z,2022-06-16T16:00+00:00Z,10YSE-1--------K,MAW,B12,7900
2022-06-16T16:00+00:00Z,2022-06-16T17:00+00:00Z,10YSE-1--------K,MAW,B12,8034
2022-06-16T17:00+00:00Z,2022-06-16T18:00+00:00Z,10YSE-1--------K,MAW,B12,8081
2022-06-16T18:00+00:00Z,2022-06-16T19:00+00:00Z,10YSE-1--------K,MAW,B12,8016
2022-06-16T19:00+00:00Z,2022-06-16T20:00+00:00Z,10YSE-1--------K,MAW,B12,7732
2022-06-16T20:00+00:00Z,2022-06-16T21:00+00:00Z,10YSE-1--------K,MAW,B12,7389
2022-06-16T21:00+00:00Z,2022-06-16T22:00+00:00Z,10YSE-1--------K,MAW,B12,6971
2022-06-16T22:00+00:00Z,2022-06-16T23:00+00:00Z,10YSE-1--------K,MAW,B12,6864
2022-06-16T23:00+00:00Z,2022-06-17T00:00+00:00Z,10YSE-1--------K,MAW,B12,6710
2022-06-17T00:00+00:00Z,2022-06-17T01:00+00:00Z,10YSE-1--------K,MAW,B12,6825
2022-06-17T01:00+00:00Z,2022-06-17T02:00+00:00Z,10YSE-1--------K,MAW,B12,7158
2022-06-17T02:00+00:00Z,2022-06-17T03:00+00:00Z,10YSE-1--------K,MAW,B12,7779
2022-06-17T03:00+00:00Z,2022-06-17T04:00+00:00Z,10YSE-1--------K,MAW,B12,8761
2022-06-17T04:00+00:00Z,2022-06-17T05:00+00:00Z,10YSE-1--------K,MAW,B12,9169
2022-06-17T05:00+00:00Z,2022-06-17T06:00+00:00Z,10YSE-1--------K,MAW,B12,9335
2022-06-17T06:00+00:00Z,2022-06-17T07:00+00:00Z,10YSE-1--------K,MAW,B12,9281
2022-06-17T07:00+00:00Z,2022-06-17T08:00+00:00Z,10YSE-1--------K,MAW,B12,9346
2022-06-17T08:00+00:00Z,2022-06-17T09:00+00:00Z,10YSE-1--------K,MAW,B12,9481
2022-06-17T09:00+00:00Z,2022-06-17T10:00+00:00Z,10YSE-1--------K,MAW,B12,9453
2022-06-17T10:00+00:00Z,2022-06-17T11:00+00:00Z,10YSE-1--------K,MAW,B12,9420
2022-06-17T11:00+00:00Z,2022-06-17T12:00+00:00Z,10YSE-1--------K,MAW,B12,9352
2022-06-17T12:00+00:00Z,2022-06-17T13:00+00:00Z,10YSE-1--------K,MAW,B12,9343
2022-06-17T13:00+00:00Z,2022-06-17T14:00+00:00Z,10YSE-1--------K,MAW,B12,9255
2022-06-17T14:00+00:00Z,2022-06-17T15:00+00:00Z,10YSE-1--------K,MAW,B12,9267
2022-06-17T15:00+00:00Z,2022-06-17T16:00+00:00Z,10YSE-1--------K,MAW,B12,9156
2022-06-17T16:00+00:00Z,2022-06-17T17:00+00:00Z,10YSE-1--------K,MAW,B12,8892
2022-06-17T17:00+00:00Z,2022-06-17T18:00+00:00Z,10YSE-1--------K,MAW,B12,8562
2022-06-17T18:00+00:00Z,2022-06-17T19:00+00:00Z,10YSE-1--------K,MAW,B12,7506
2022-06-17T19:00+00:00Z,2022-06-17T20:00+00:00Z,10YSE-1--------K,MAW,B12,6793
2022-06-17T20:00+00:00Z,2022-06-17T21:00+00:00Z,10YSE-1--------K,MAW,B12,6170
2022-06-17T21:00+00:00Z,2022-06-17T22:00+00:00Z,10YSE-1--------K,MAW,B12,5447
2022-06-17T22:00+00:00Z,2022-06-17T23:00+00:00Z,10YSE-1--------K,MAW,B12,5074
2022-06-17T23:00+00:00Z,2022-06-18T00:00+00:00Z,10YSE-1--------K,MAW,B12,4919
2022-06-18T00:00+00:00Z,2022-06-18T01:00+00:00Z,10YSE-1--------K,MAW,B12,4921
2022-06-18T01:00+00:00Z,2022-06-18T02:00+00:00Z,10YSE-1--------K,MAW,B12,4999
2022-06-18T02:00+00:00Z,2022-06-18T03:00+00:00Z,10YSE-1--------K,MAW,B12,5182
2022-06-18T03:00+00:00Z,2022-06-18T04:00+00:00Z,10YSE-1--------K,MAW,B12,6031
2022-06-18T04:00+00:00Z,2022-06-18T05:00+00:00Z,10YSE-1--------K,MAW,B12,6521
2022-06-18T05:00+00:00Z,2022-06-18T06:00+00:00Z,10YSE-1--------K,MAW,B12,7089
2022-06-18T06:00+00:00Z,2022-06-18T07:00+00:00Z,10YSE-1--------K,MAW,B12,7399
2022-06-18T07:00+00:00Z,2022-06-18T08:00+00:00Z,10YSE-1--------K,MAW,B12,7256
2022-06-18T08:00+00:00Z,2022-06-18T09:00+00:00Z,10YSE-1--------K,MAW,B12,6884
2022-06-18T09:00+00:00Z,2022-06-18T10:00+00:00Z,10YSE-1--------K,MAW,B12,6478
2022-06-18T10:00+00:00Z,2022-06-18T11:00+00:00Z,10YSE-1--------K,MAW,B12,5885
2022-06-18T11:00+00:00Z,2022-06-18T12:00+00:00Z,10YSE-1--------K,MAW,B12,5806
2022-06-18T12:00+00:00Z,2022-06-18T13:00+00:00Z,10YSE-1--------K,MAW,B12,5703
2022-06-18T13:00+00:00Z,2022-06-18T14:00+00:00Z,10YSE-1--------K,MAW,B12,5626
2022-06-18T14:00+00:00Z,2022-06-18T15:00+00:00Z,10YSE-1--------K,MAW,B12,5551
2022-06-18T15:00+00:00Z,2022-06-18T16:00+00:00Z,10YSE-1--------K,MAW,B12,5493
2022-06-18T16:00+00:00Z,2022-06-18T17:00+00:00Z,10YSE-1--------K,MAW,B12,5516
2022-06-18T17:00+00:00Z,2022-06-18T18:00+00:00Z,10YSE-1--------K,MAW,B12,5499
2022-06-18T18:00+00:00Z,2022-06-18T19:00+00:00Z,10YSE-1--------K,MAW,B12,5469
2022-06-18T19:00+00:00Z,2022-06-18T20:00+00:00Z,10YSE-1--------K,MAW,B12,5411
2022-06-18T20:00+00:00Z,2022-06-18T21:00+00:00Z,10YSE-1--------K,MAW,B12,5385
2022-06-18T21:00+00:00Z,2022-06-18T22:00+00:00Z,10YSE-1--------K,MAW,B12,4857
2022-06-18T22:00+00:00Z,2022-06-18T23:00+00:00Z,10YSE-1--------K,MAW,B12,4644
2022-06-18T23:00+00:00Z,2022-06-19T00:00+00:00Z,10YSE-1--------K,MAW,B12,4489
2022-06-19T00:00+00:00Z,2022-06-19T01:00+00:00Z,10YSE-1--------K,MAW,B12,4476
2022-06-19T01:00+00:00Z,2022-06-19T02:00+00:00Z,10YSE-1--------K,MAW,B12,4499
2022-06-19T02:00+00:00Z,2022-06-19T03:00+00:00Z,10YSE-1--------K,MAW,B12,4715
2022-06-19T03:00+00:00Z,2022-06-19T04:00+00:00Z,10YSE-1--------K,MAW,B12,4778
2022-06-19T04:00+00:00Z,2022-06-19T05:00+00:00Z,10YSE-1--------K,MAW,B12,4906
2022-06-19T05:00+00:00Z,2022-06-19T06:00+00:00Z,10YSE-1--------K,MAW,B12,5078
2022-06-19T06:00+00:00Z,2022-06-19T07:00+00:00Z,10YSE-1--------K,MAW,B12,5333
2022-06-19T07:00+00:00Z,2022-06-19T08:00+00:00Z,10YSE-1--------K,MAW,B12,5456
2022-06-19T08:00+00:00Z,2022-06-19T09:00+00:00Z,10YSE-1--------K,MAW,B12,5573
2022-06-19T09:00+00:00Z,2022-06-19T10:00+00:00Z,10YSE-1--------K,MAW,B12,5801
2022-06-19T10:00+00:00Z,2022-06-19T11:00+00:00Z,10YSE-1--------K,MAW,B12,5850
2022-06-19T11:00+00:00Z,2022-06-19T12:00+00:00Z,10YSE-1--------K,MAW,B12,5903
2022-06-19T12:00+00:00Z,2022-06-19T13:00+00:00Z,10YSE-1--------K,MAW,B12,6289
2022-06-19T13:00+00:00Z,2022-06-19T14:00+00:00Z,10YSE-1--------K,MAW,B12,7339
2022-06-19T14:00+00:00Z,2022-06-19T15:00+00:00Z,10YSE-1--------K,MAW,B12,7889
2022-06-19T15:00+00:00Z,2022-06-19T16:00+00:00Z,10YSE-1--------K,MAW,B12,8179
2022-06-19T16:00+00:00Z,2022-06-19T17:00+00:00Z,10YSE-1--------K,MAW,B12,8220
2022-06-19T17:00+00:00Z,2022-06-19T18:00+00:00Z,10YSE-1--------K,MAW,B12,8219
2022-06-19T18:00+00:00Z,2022-06-19T19:00+00:00Z,10YSE-1--------K,MAW,B12,8046
2022-06-19T19:00+00:00Z,2022-06-19T20:00+00:00Z,10YSE-1--------K,MAW,B12,7419
2022-06-19T20:00+00:00Z,2022-06-19T21:00+00:00Z,10YSE-1--------K,MAW,B12,6963
2022-06-19T21:00+00:00Z,2022-06-19T22:00+00:00Z,10YSE-1--------K,MAW,B12,6912
2022-06-19T22:00+00:00Z,2022-06-19T23:00+00:00Z,10YSE-1--------K,MAW,B12,6674
2022-06-19T23:00+00:00Z,2022-06-20T00:00+00:00Z,10YSE-1--------K,MAW,B12,6650
2022-06-20T00:00+00:00Z,2022-06-20T01:00+00:00Z,10YSE-1--------K,MAW,B12,6770
2022-06-20T01:00+00:00Z,2022-06-20T02:00+00:00Z,10YSE-1--------K,MAW,B12,7267
2022-06-20T02:00+00:00Z,2022-06-20T03:00+00:00Z,10YSE-1--------K,MAW,B12,7588
2022-06-20T03:00+00:00Z,2022-06-20T04:00+00:00Z,10YSE-1--------K,MAW,B12,7973
2022-06-20T04:00+00:00Z,2022-06-20T05:00+00:00Z,10YSE-1--------K,MAW,B12,8537
2022-06-20T05:00+00:00Z,2022-06-20T06:00+00:00Z,10YSE-1--------K,MAW,B12,8627
2022-06-20T06:00+00:00Z,2022-06-20T07:00+00:00Z,10YSE-1--------K,MAW,B12,8694
2022-06-20T07:00+00:00Z,2022-06-20T08:00+00:00Z,10YSE-1--------K,MAW,B12,8672
2022-06-20T08:00+00:00Z,2022-06-20T09:00+00:00Z,10YSE-1--------K,MAW,B12,8736
2022-06-20T09:00+00:00Z,2022-06-20T10:00+00:00Z,10YSE-1--------K,MAW,B12,8681
2022-06-20T10:00+00:00Z,2022-06-20T11:00+00:00Z,10YSE-1--------K,MAW,B12,8586
2022-06-20T11:00+00:00Z,2022-06-20T12:00+00:00Z,10YSE-1--------K,MAW,B12,8521
2022-06-20T12:00+00:00Z,2022-06-20T13:00+00:00Z,10YSE-1--------K,MAW,B12,8560
2022-06-20T13:00+00:00Z,2022-06-20T14:00+00:00Z,10YSE-1--------K,MAW,B12,8480
2022-06-20T14:00+00:00Z,2022-06-20T15:00+00:00Z,10YSE-1--------K,MAW,B12,8452
2022-06-20T15:00+00:00Z,2022-06-20T16:00+00:00Z,10YSE-1--------K,MAW,B12,8354
2022-06-20T16:00+00:00Z,2022-06-20T17:00+00:00Z,10YSE-1--------K,MAW,B12,8419
2022-06-20T17:00+00:00Z,2022-06-20T18:00+00:00Z,10YSE-1--------K,MAW,B12,8372
2022-06-20T18:00+00:00Z,2022-06-20T19:00+00:00Z,10YSE-1--------K,MAW,B12,8094
2022-06-20T19:00+00:00Z,2022-06-20T20:00+00:00Z,10YSE-1--------K,MAW,B12,7873
2022-06-20T20:00+00:00Z,2022-06-20T21:00+00:00Z,10YSE-1--------K,MAW,B12,7403
2022-06-20T21:00+00:00Z,2022-06-20T22:00+00:00Z,10YSE-1--------K,MAW,B12,7441
2022-06-20T22:00+00:00Z,2022-06-20T23:00+00:00Z,10YSE-1--------K,MAW,B12,7384
2022-06-20T23:00+00:00Z,2022-06-21T00:00+00:00Z,10YSE-1--------K,MAW,B12,7372
2022-06-21T00:00+00:00Z,2022-06-21T01:00+00:00Z,10YSE-1--------K,MAW,B12,7448
2022-06-21T01:00+00:00Z,2022-06-21T02:00+00:00Z,10YSE-1--------K,MAW,B12,7571
2022-06-21T02:00+00:00Z,2022-06-21T03:00+00:00Z,10YSE-1--------K,MAW,B12,7772
2022-06-21T03:00+00:00Z,2022-06-21T04:00+00:00Z,10YSE-1--------K,MAW,B12,8163
2022-06-21T04:00+00:00Z,2022-06-21T05:00+00:00Z,10YSE-1--------K,MAW,B12,8448
2022-06-21T05:00+00:00Z,2022-06-21T06:00+00:00Z,10YSE-1--------K,MAW,B12,8545
2022-06-21T06:00+00:00Z,2022-06-21T07:00+00:00Z,10YSE-1--------K,MAW,B12,8534
2022-06-21T07:00+00:00Z,2022-06-21T08:00+00:00Z,10YSE-1--------K,MAW,B12,8263
2022-06-21T08:00+00:00Z,2022-06-21T09:00+00:00Z,10YSE-1--------K,MAW,B12,8003
2022-06-21T09:00+00:00Z,2022-06-21T10:00+00:00Z,10YSE-1--------K,MAW,B12,7833
2022-06-21T10:00+00:00Z,2022-06-21T11:00+00:00Z,10YSE-1--------K,MAW,B12,7608
2022-06-21T11:00+00:00Z,2022-06-21T12:00+00:00Z,10YSE-1--------K,MAW,B12,7519
2022-06-21T12:00+00:00Z,2022-06-21T13:00+00:00Z,10YSE-1--------K,MAW,B12,7472
2022-06-21T13:00+00:00Z,2022-06-21T14:00+00:00Z,10YSE-1--------K,MAW,B12,7608
2022-06-21T14:00+00:00Z,2022-06-21T15:00+00:00Z,10YSE-1--------K,MAW,B12,8325
2022-06-21T15:00+00:00Z,2022-06-21T16:00+00:00Z,10YSE-1--------K,MAW,B12,8366
2022-06-21T16:00+00:00Z,2022-06-21T17:00+00:00Z,10YSE-1--------K,MAW,B12,8319
2022-06-21T17:00+00:00Z,2022-06-21T18:00+00:00Z,10YSE-1--------K,MAW,B12,8048
2022-06-21T18:00+00:00Z,2022-06-21T19:00+00:00Z,10YSE-1--------K,MAW,B12,7646
2022-06-21T19:00+00:00Z,2022-06-21T20:00+00:00Z,10YSE-1--------K,MAW,B12,7355
2022-06-21T20:00+00:00Z,2022-06-21T21:00+00:00Z,10YSE-1--------K,MAW,B12,6999
2022-06-21T21:00+00:00Z,2022-06-21T22:00+00:00Z,10YSE-1--------K,MAW,B12,5940
2022-06-21T22:00+00:00Z,2022-06-21T23:00+00:00Z,10YSE-1--------K,MAW,B12,5826
2022-06-21T23:00+00:00Z,2022-06-22T00:00+00:00Z,10YSE-1--------K,MAW,B12,5828
2022-06-22T00:00+00:00Z,2022-06-22T01:00+00:00Z,10YSE-1--------K,MAW,B12,5693
2022-06-22T01:00+00:00Z,2022-06-22T02:00+00:00Z,10YSE-1--------K,MAW,B12,6074
2022-06-22T02:00+00:00Z,2022-06-22T03:00+00:00Z,10YSE-1--------K,MAW,B12,7211
2022-06-22T03:00+00:00Z,2022-06-22T04:00+00:00Z,10YSE-1--------K,MAW,B12,8381
2022-06-22T04:00+00:00Z,2022-06-22T05:00+00:00Z,10YSE-1--------K,MAW,B12,9100
2022-06-22T05:00+00:00Z,2022-06-22T06:00+00:00Z,10YSE-1--------K,MAW,B12,9663
2022-06-22T06:00+00:00Z,2022-06-22T07:00+00:00Z,10YSE-1--------K,MAW,B12,9738
2022-06-22T07:00+00:00Z,2022-06-22T08:00+00:00Z,10YSE-1--------K,MAW,B12,9777
2022-06-22T08:00+00:00Z,2022-06-22T09:00+00:00Z,10YSE-1--------K,MAW,B12,9813
